VAREKARTOTEK;;;;;;;;;;;;;;;;;;;;;;;;;;;
"* Sikkerhetsmerking brukt i kjemikalie-/medie og gasslisten:

O: Oksyderende	F: Meget brannfarlig	T/T+:Giftig		im: ikke merkepliktig	

Xn: Helseskadelig	Xi: Irriterende		C: Etsende		N: miljøskadelig";;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
HMS;;;;;;;;;;;;;;;;;;;;;;;;;;;
Name;Subitems;1.Bestill antall;2.Velg prioritet;3.Klikk her;Best.nr.;Leverandør;Valg leverandør;Produsent;Pris inkl. rabatt;% rabatt;Pris-sjekk Sign.;Prisavtale;Vurdering pris;Varetelling;Avd.;Kategori;Forpakning;Enhet per pk;Fastbestilling;Kartotek ID;Plassering;Link /vedlegg;Kommentar;Merking/Sertifikat;Sikkerhet*;EK ref.;Last Updated
Etylacetat;;6;Velg prioritet;Bestill;23880.324;VWR Avantor;;VWR;367,5;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;2,5L;;Nei;1819875118;brannskap, kjemi;;2,5L;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Kaliumperoksodisulfat ( til tot.P);;1;Velg prioritet;Bestill;1.05091.0250;VWR Avantor;;Merck/Supelco;340,9;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;250 g;;Nei;2119546429;;;;;O / Xn;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Nitrogen, 5,0 / 99,999 %;;;Velg prioritet;Bestill;;AGA/Würth;;Annet;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Gasser;;;Nei;1825636139;Flow IV;;;;im;P.S.12;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Referansemateriale WW5 (til BOD);;1;Velg prioritet;Bestill;;Nerlien Meszansky;;VKI;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;1 stk;10;Nei;2255648968;kjølerom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Referansemateriale DWB;;1;Velg prioritet;Bestill;;Nerlien Meszansky;;VKI;9400;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;1 stk;10;Nei;2255657645;kjølerom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Referansemateriale WW4 (til COD-Cr);;1;Velg prioritet;Bestill;;Nerlien Meszansky;;VKI;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;1 stk;10;Nei;4750018937;kjølerom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Dichloroisocyanuricacid sodium salt;;1;Velg prioritet;Bestill;10216561;Sigma Aldrich;;Alfa Aesar;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;25 g;1;Nei;2356521936;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Kaliumhexachloroplatinat, K2PtCl6 til kalibrering;;;Velg prioritet;Bestill;1.19238;VWR Avantor;;Merck/Supelco;6993;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;5 g;;Nei;2443072341;S 4-1;;;;T;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Magnesium standardløsning, 1000 mg/l Spectrascan;;1;Velg prioritet;Bestill;SS 1140;Teknolab;;Spectrascan;705;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;125 ml;1;Nei;2514041028;kjølerom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Calcium standardløsning ca. 1000 µg/ml, til kontroll;;1;Ukentlig bestilling;Bestill;SS-1106;Teknolab;;Spectrascan;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;250 ml;1;Nei;4634144162;kjølerom;;;;;ingen;kari@labora.no Sep 3, 2025 1:52 PM
Propan Gass;;;Velg prioritet;Bestill;;;;Sarstedt;;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Gasser;;;Nei;1825637720;S 3-4;;;;im;P.S.12;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Calcium standardløsing 1000 mg/l;;1;Velg prioritet;Bestill;1.19778.0100;VWR Avantor;;Merck/Supelco;365,4;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;100 ml;1;Nei;4634147979;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Natrium std.løsning: 1000 µg/ml, til kontroll;;1;Ukentlig bestilling;Bestill;SS-1142;Teknolab;;Spectrascan;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;125 ml;1;Nei;5432888018;kjølerom;;;;;ingen;kari@labora.no Sep 3, 2025 3:27 PM
Natriumsulfat, Na2SO4 5 kg;;1;Velg prioritet;Bestill;1.06649.5000;VWR Avantor;;Merck/Sigma;1253,7;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;5 kg;;Nei;3277727433;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Kalium standardløsning AAS, Certipur 1000 mg/l K;;;Velg prioritet;Bestill;1.70230.0100;VWR Avantor;;Merck/Supelco;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;100 ml;1;Nei;3421609558;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Borsyre H3BO3, pro analysi;;1;Velg prioritet;Bestill;1.00165.0100;VWR Avantor;;Merck/Supelco;200,9;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;100 g;1;Nei;3755554617;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Kalium std.løsning:1000 µg/ml til kontroll;;1;Ukentlig bestilling;Bestill;SS-1107;Teknolab;;Spectrascan;;;;Ingen avtale;Ikke vurdert;;;;;;Nei;9960204898;;;;;;ingen;kari@labora.no Sep 3, 2025 1:53 PM
Konduktivitetstandard 1413µS/cm v 25°C,;;1;Velg prioritet;Bestill;84135.260;VWR Avantor;;VWR BDH Chemicals;140;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;500 ml;1;Nei;3907583450;kjølerom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Silikagel, orange gel. Tørkemiddel eksikatorer;;1;Velg prioritet;Bestill;MERC1.01969.5000_P;VWR Avantor;;Merck/Supelco;1502;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;5 kg;1;Nei;8643513645;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Fargestandard 100 mg Pt-Co;;1;Velg prioritet;Bestill;CLR100-100ML;VWR Avantor;;Merck/Supelco;920;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;100 ml;1;Nei;3907605519;kjølerom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
RW1 referansemateriale;;;Velg prioritet;Bestill;;;;;;;;Ingen avtale;Ikke vurdert;Ja;;;;;Nei;3996616641;;;;;;ingen;Ingrid Lea Karlskås Dec 9, 2024 1:34 PM
RW1 referansemateriale vann;;1;Velg prioritet;Bestill;VKI QC RW1-10;Nerlien Meszansky;;VKI;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;1 stk;10;Nei;3996638749;kjølerom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Natriumkarbonat monohydrat >- 99.5% ACS;;1;Velg prioritet;Bestill;36485.22;VWR Avantor;;Thermo Scientific;240;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;100 g;1;Nei;3996696279;S 2-1;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Referansemateriale WW4A (til COD-Cr, lav);;1;Velg prioritet;Bestill;;Nerlien Meszansky;;VKI;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;1 stk;10;Nei;4761980020;kjølerom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
RW2 referansemateriale vann;;1;Velg prioritet;Bestill;VKI QC RW2-10;Nerlien Meszansky;;VKI;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;1 stk;10;Nei;6284829168;kjølerom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
CRM farge 100 mgPt/l;;1;Velg prioritet;Bestill;CLR100-500ml;VWR Avantor;;Merck/Supelco;1350;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;1 stk;500 ml;Nei;5709942487;giftskap;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Natriumodid, NaI 250 g;;;Velg prioritet;Bestill;;;;;;;;Ingen avtale;Ikke vurdert;Ja;;;;;Nei;5709968147;;;;;;ingen;Ingrid Lea Karlskås Dec 9, 2024 1:34 PM
Referansemateriale WW3 (totP/N);;1;Velg prioritet;Bestill;;Nerlien Meszansky;;VKI;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;1 stk;10;Nei;6677526427;kjølerom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
CRM Konduktivitet 1,413 ­µS/cm;;1;Velg prioritet;Bestill;84135.260;VWR Avantor;;avantor;339;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;1 stk;500 ml;Nei;5709954429;Kjøla;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
1.06523.250;;;Velg prioritet;Bestill;;;;;;;;Ingen avtale;Ikke vurdert;Ja;;;;;Nei;5709968699;;;;;;ingen;Ingrid Lea Karlskås Dec 9, 2024 1:34 PM
Natriumiodid, NaI 250 g;;;Velg prioritet;Bestill;;;;;;;;Ingen avtale;Ikke vurdert;Ja;;;;;Nei;5709976555;;;;;;ingen;Ingrid Lea Karlskås Dec 9, 2024 1:34 PM
Natriumiodid, NaI 250g;;1;Velg prioritet;Bestill;1.06523.0250;VWR Avantor;;Merck/Supelco;1827;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;250 g;1 boks;Nei;5709980056;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
CRM Konduktivitet Supelco 0,01 M KCl;;1;Velg prioritet;Bestill;1.01203.0500;VWR Avantor;;Merck/Supelco;1090;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Kjemi kjemikalier;1 stk;500 ml;Nei;7507935214;Kjøla;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Referansemateriale WW3 (totP/N);;;Velg prioritet;Bestill;QCWW3-10;VWR Avantor;;;;;;Ingen avtale;Ikke vurdert;Ja;;;;;Nei;6743485328;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Konduktivitetsstandard Supelco;;;Velg prioritet;Bestill;;;;;;;;Ingen avtale;Ikke vurdert;;;;;;Nei;8849417767;;;;;;ingen;kari@labora.no Apr 3, 2025 8:05 AM
GHS-etiketter med symbol GHS03;;1;Velg prioritet;Bestill;116-0279P;VWR Avantor;;;;;;Ingen avtale;Ikke vurdert;Ja;Felles;Kjemi kjemikalier;;;Nei;7831690116;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Neodisher Z;;5;Velg prioritet;Bestill;148-3212;VWR Avantor;;Annet;770;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Vaskemiddel;5 L;;Nei;1825618678;Vaskerom, skap / Urent rom;;;;Xi;P.S.12;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Hellmanex III, kyvetterengjøringsmiddel;;;Velg prioritet;Bestill;634-0666;VWR Avantor;;Annet;1475;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Vaskemiddel;1 L;;Nei;1825618682;Vaskerom, skap;;;;Xi / C;P.S.12;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Klorin / Natrium hypokloritt;;;Velg prioritet;Bestill;;Dagligvare;;Annet;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Vaskemiddel;;;Nei;1825618685;Vaskerom, skap / S 3-1;;;;C / N / Xi;P.S.12;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Pipettespisser 1250 ul;;;Velg prioritet;Bestill;613-1062;VWR Avantor;;Annet;255,5;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;100/pose;1000;Nei;1828322870;;;;ISO9001 2021;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
LaboClean FLA;;5;Velg prioritet;Bestill;148-3222;Neo;;Annet;605,5;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Vaskemiddel;5 L;1;Nei;1825618676;Vaskerom, skap / Urent rom;;;;C;P.S.12;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Neodisher Super;;;Velg prioritet;Bestill;84557.410;VWR Avantor;;Annet;1872,5;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Vaskemiddel;10 kg;;Nei;1825618677;Vaskerom, skap;;;;X;P.S.12;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Glassfiberfilter;;;Velg prioritet;Bestill;;Kebo-lab;;Mellerud;;;;Ingen avtale;Ikke vurdert;Ja;;;GF/A;;Nei;1832874154;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Scintillasjons flaske (rør fosfor) m kork;;1;Velg prioritet;Bestill;ZINS3071401;VWR Avantor;;Annet;5130;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;1000stk;;Nei;1828322681;kjemi, lager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Flaske: Plastflasker HDPE 1000 ml;;;Velg prioritet;Bestill;VITL102089;VWR Avantor;;Annet;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Prøvetakingsutstyr;;;Nei;1828322871;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Filter: Sprøytefilter SFPV-245-100;;3;Velg prioritet;Bestill;SFPV-245-100;Teknolab;;Labbox, Branchia;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;100stk/eske;;Nei;1828322714;kjemi, hovedlab;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Analysekopper - AAS 2,0 ml;;2;Velg prioritet;Bestill;BRND115016;VWR Avantor;;Brand;455;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;1 pose;1000 stk;Nei;1828322694;AAS rom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Sprøyter, engangs 5 ml luer solo;;;Velg prioritet;Bestill;97970;NorEngros;;Sarstedt;72,13;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;100 stk;;Nei;1828322807;kjemi, lab;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Rør: Prøverør med rød kork 50 ml;;4;Velg prioritet;Bestill;62.559;Ivar Holte;;Sarstedt;960;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;1;300;Nei;1828322950;lager + kjemi;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Pipettespisser , sartorius;;;Velg prioritet;Bestill;613-5090;VWR Avantor;;Sartorius;1687,5;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;1000stk/eske;;Nei;1828322858;Lager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Filter safe-cone;;;Velg prioritet;Bestill;613-4068;VWR Avantor;;Sartorius;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;50 stk/eske;;Nei;1828322874;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Veieskip, trakteveieskip;;;Velg prioritet;Bestill;611-9195;VWR Avantor;;Sarstedt;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;3stk;;Nei;1828322921;kjemi, lager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Veieskip, engangs;;;Velg prioritet;Bestill;611-9183;VWR Avantor;;Sarstedt;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;500 stk / eske;;Nei;1828322905;kjemi, lager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Veieskip, engangs;;;Velg prioritet;Bestill;611-9179;VWR Avantor;;Sarstedt;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;500 stk / eske;;Nei;1828322893;kjemi, lager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Veieskip, engangs;;;Velg prioritet;Bestill;611-9178;VWR Avantor;;Sarstedt;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;500 stk / eske;;Nei;1828322878;kjemi, lager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Rør: Prøverør;;;Velg prioritet;Bestill;60.543;Sarstedt;;Sarstedt;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;;;Nei;1828322938;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Filter: Sprøytefiltre / glassmikrofibre til farge autom.;;2;Velg prioritet;Bestill;514-8064;VWR Avantor;;Whatman products;5888;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;150stk/eske;;Nei;1828322692;kjemi, lager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Filter: Sprøytefiltre / Pall Acrodisc til filtrering/pipetteb.;;2;Velg prioritet;Bestill;514-4024;VWR Avantor;;Pall laboratory;2850;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;75stk/eske;;Nei;1828322909;kjemi, hovedlab;;;;;ingen;kari@labora.no Sep 2, 2025 9:31 AM
Filter: Membranfilter 0,45µm 25 mm Whatman ME25 manuell filtrering;;2;Velg prioritet;Bestill;514-2151;VWR Avantor;;Whatman products;1172,5;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;100stk/eske;;Nei;1828322720;kjemi, hovedlab;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Filter: GF/C glassfiberfilter;;10;Ukentlig bestilling;Bestill;513-5228;VWR Avantor;;Whatman products;1032,5;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;100stk/eske;;Nei;1828322737;kjemi,lab;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Filterpapir hvitt bånd 589/2;;5;Ukentlig bestilling;Bestill;512-3607;VWR Avantor;;Whatman products;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;100stk/eske;;Nei;1828322751;kjemi, kombirom;;;;;ingen;kari@labora.no Aug 19, 2025 11:44 AM
Kontroll til farge stamløsning NB 500 mg/l Pt;;1;Ukentlig bestilling;Bestill;CLR500-100ML;VWR Avantor;;Merck/Supelco;1100;;;Ingen avtale;Ikke vurdert;Vet ikke;Kjemi;Medier / kjemikalier;1;1;Nei;9298710055;S4;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Filterpapir, sort bånd 589/1 Diameter 125 mm;;6;Velg prioritet;Bestill;512-3603;VWR Avantor;;Whatman products;717,5;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;100stk;;Nei;1828322761;kjemi, hovedlab;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Lokk/Kapsler til hvite plastflasker;;;Velg prioritet;Bestill;492000249;Ivar Holte;;Annet;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;;;Nei;1828322796;hovedlager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Filter: Sprøytefiltre / glassfiber til farge forfilter;;1;Velg prioritet;Bestill;512-3220;VWR Avantor;;Sartorius;10350;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;500 stk/eske;;Nei;1828322676;kjemi, lager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Flaske: Plastflasker, KORK;;;Velg prioritet;Bestill;49000249;Ivar Holte;;Mellerud;1722;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Prøvetakingsutstyr;2100stk;;Nei;1828322691;hovedlager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Sprøyefiltre/glassfiber til farge forfiter, liten forpakning;;1;Velg prioritet;Bestill;512-3120;VWR Avantor;;Sartorius;1331;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;100stik/eske;100;Nei;4749920684;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Flaske: Plastflasker Hvite 1000 ml;;4;Velg prioritet;Bestill;48e100-410;Ivar Holte;;Mellerud;1402;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Prøvetakingsutstyr;64stk;;Nei;1828322677;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
CRM fargestandard 500 mg Pt/l;;1;Ukentlig bestilling;Bestill;CLR500-100ML;VWR Avantor;;Merck/Supelco;1100;;;Ingen avtale;Ikke vurdert;Vet ikke;Kjemi;Medier / kjemikalier;1;1;Nei;9298737599;kjemi, kjemikalierom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Flaske: Plastflasker Hvite 250 ml;;6;Velg prioritet;Bestill;48e 025-410;Ivar Holte;;Mellerud;2324;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Prøvetakingsutstyr;144stk;;Nei;1828322666;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Reagensrør, plast 12 ml;;4;Velg prioritet;Bestill;401204;Ivar Holte;;Annet;600;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;2500 stk (5*500);2500;Nei;1828322912;Lab.;;;;;ingen;Kristin Sep 3, 2025 8:29 AM
Analysekopper - Flow IV (felles) 4,0 ml;;3;Velg prioritet;Bestill;391-3712;VWR Avantor;;Brand;735;30 %;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;1 pose;1000 stk;Nei;1828322679;Rom 36 Flow IV;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Prøvetaker/Kopp, avløpsrenseanlegg;;3;Velg prioritet;Bestill;331-0009;VWR Avantor;;Annet;2310;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;;;Nei;1828322895;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Korker til reagensrør plast, 16 ml;;1;Velg prioritet;Bestill;308202;Ivar Holte;;Annet;575;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;2500 stk.(5*500);2500;Nei;1828322825;Lab.;;;;;ingen;Kristin Sep 3, 2025 8:29 AM
Parafilm 50mmx75 m;;4;Ukentlig bestilling;Bestill;291-1214;VWR Avantor;;Annet;487;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;;1;Nei;1828322746;Lab.;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Grease Prolabo for taps and sockets;;1;Velg prioritet;Bestill;24513.141;VWR Avantor;;VWR;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;25 g;1 krukke;Nei;1828356832;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Prøvedunk, avløpsrenseanlegg;;2;Velg prioritet;Bestill;216-5805;VWR Avantor;;Annet;599;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;;;Nei;1828322882;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Skrulokk: PP, blå DIN80 Avløp;;1;Velg prioritet;Bestill;215-3294;VWR Avantor;Finnes Billigere;Annet;2150;;;Ingen avtale;Finnes Billigere;Ja;Kjemi;Prøvetakingsutstyr;330stk/eske;;Nei;1828322862;kjemi, lager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Flaske: Plastflasker HDPE 500 ml;;;Velg prioritet;Bestill;215-2980;VWR Avantor;;Annet;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Prøvetakingsutstyr;;;Nei;1828322880;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Flaske: Plastflaske HDPE, u/lokk , AVLØP 1500 ml;;3;Velg prioritet;Bestill;215-2837;VWR Avantor;Finnes Billigere;Mauser;1795;;;Ingen avtale;Finnes Billigere;Ja;Kjemi;Prøvetakingsutstyr;87stk;;Nei;1828322840;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Flaske HDPE natur u lokk UN godkj. AVLØP  1500 ml. Billigst;;150;Velg prioritet;Bestill;215-2363;VWR Avantor;Billigst;;24;;;Ingen avtale;Billigst;Ja;Kjemi;Prøvetakingsutstyr;Avtalepris på 24,- pr stykk;1;Nei;8349765197;;;Lokk- 215-2385;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Lokk PP sort med PE pakning 80mm (Til Avløpsflaske);;150;Velg prioritet;Bestill;215-2385;VWR Avantor;Billigst;;12;;;Egen avtalepris;Billigst;Ja;Kjemi;Prøvetakingsutstyr;Avtalepris på 12;1;Nei;8349777231;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Flaske: HDPE smal hals (rør nitrogen);;;Velg prioritet;Bestill;215-0997;Thermo Fisher Sci.;;Thermo Fisher Sci.;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;72 stk;;Nei;1828322828;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Spartørk (cellstoff 4x6cm);;20;Ukentlig bestilling;Bestill;200376;NorEngros;;Annet;12,5;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;250 stk;;Nei;1828322669;kjemi, lab;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Servietter: Ansiktsservietter;;;Velg prioritet;Bestill;115-0600;VWR Avantor;;Sarstedt;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;150stk/eske;;Nei;1828322698;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Kimtech. Papirduk;;;Velg prioritet;Bestill;100.89-28030;Kebo-lab;;Mellerud;;;;Ingen avtale;Ikke vurdert;Ja;;;;;Nei;1832874431;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Chloridtest  strips til COD-Cr, farevarsel på denne;;2;Velg prioritet;Bestill;1.10079.000;VWR Avantor;;Merck/Sigma;686;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;Forbruksutstyr / kit;100 stk;1 pk;Nei;1828356965;Urentrom kjøleskap;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
pH: pHstrips 0-14;;2;Ukentlig bestilling;Bestill;1.09535.0001;VWR Avantor;;Annet;;;;Ingen avtale;Ikke vurdert;Ja;Kjemi;;100 stk;;Nei;1828322813;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
